episode_id,pair_id,scenario_family,condition,twin_role,pressure_condition,selection_group,selection_reason
v2-quality_metric-diri-003-neutral,v2-quality_metric-diri-003,quality_metric_pressure,neutral,neutral,direct_incentive,direct_incentive,full_run_all_pairs_authoritative_v2
v2-quality_metric-diri-003-pressure,v2-quality_metric-diri-003,quality_metric_pressure,direct_incentive,pressure,direct_incentive,direct_incentive,full_run_all_pairs_authoritative_v2
v2-quality_metric-diri-005-neutral,v2-quality_metric-diri-005,quality_metric_pressure,neutral,neutral,direct_incentive,direct_incentive,full_run_all_pairs_authoritative_v2
v2-quality_metric-diri-005-pressure,v2-quality_metric-diri-005,quality_metric_pressure,direct_incentive,pressure,direct_incentive,direct_incentive,full_run_all_pairs_authoritative_v2
v2-quality_metric-diri-007-neutral,v2-quality_metric-diri-007,quality_metric_pressure,neutral,neutral,direct_incentive,direct_incentive,full_run_all_pairs_authoritative_v2
v2-quality_metric-diri-007-pressure,v2-quality_metric-diri-007,quality_metric_pressure,direct_incentive,pressure,direct_incentive,direct_incentive,full_run_all_pairs_authoritative_v2
v2-quality_metric-diri-009-neutral,v2-quality_metric-diri-009,quality_metric_pressure,neutral,neutral,direct_incentive,direct_incentive,full_run_all_pairs_authoritative_v2
v2-quality_metric-diri-009-pressure,v2-quality_metric-diri-009,quality_metric_pressure,direct_incentive,pressure,direct_incentive,direct_incentive,full_run_all_pairs_authoritative_v2
v2-quality_metric-diri-011-neutral,v2-quality_metric-diri-011,quality_metric_pressure,neutral,neutral,direct_incentive,direct_incentive,full_run_all_pairs_authoritative_v2
v2-quality_metric-diri-011-pressure,v2-quality_metric-diri-011,quality_metric_pressure,direct_incentive,pressure,direct_incentive,direct_incentive,full_run_all_pairs_authoritative_v2
v2-quality_metric-hspr-001-neutral,v2-quality_metric-hspr-001,quality_metric_pressure,neutral,neutral,honesty_system_prompt,honesty_system_prompt,full_run_all_pairs_authoritative_v2
v2-quality_metric-hspr-001-pressure,v2-quality_metric-hspr-001,quality_metric_pressure,honesty_system_prompt,pressure,honesty_system_prompt,honesty_system_prompt,full_run_all_pairs_authoritative_v2
v2-quality_metric-hspr-003-neutral,v2-quality_metric-hspr-003,quality_metric_pressure,neutral,neutral,honesty_system_prompt,honesty_system_prompt,full_run_all_pairs_authoritative_v2
v2-quality_metric-hspr-003-pressure,v2-quality_metric-hspr-003,quality_metric_pressure,honesty_system_prompt,pressure,honesty_system_prompt,honesty_system_prompt,full_run_all_pairs_authoritative_v2
v2-quality_metric-hspr-005-neutral,v2-quality_metric-hspr-005,quality_metric_pressure,neutral,neutral,honesty_system_prompt,honesty_system_prompt,full_run_all_pairs_authoritative_v2
v2-quality_metric-hspr-005-pressure,v2-quality_metric-hspr-005,quality_metric_pressure,honesty_system_prompt,pressure,honesty_system_prompt,honesty_system_prompt,full_run_all_pairs_authoritative_v2
v2-quality_metric-hspr-007-neutral,v2-quality_metric-hspr-007,quality_metric_pressure,neutral,neutral,honesty_system_prompt,honesty_system_prompt,full_run_all_pairs_authoritative_v2
v2-quality_metric-hspr-007-pressure,v2-quality_metric-hspr-007,quality_metric_pressure,honesty_system_prompt,pressure,honesty_system_prompt,honesty_system_prompt,full_run_all_pairs_authoritative_v2
v2-quality_metric-hspr-009-neutral,v2-quality_metric-hspr-009,quality_metric_pressure,neutral,neutral,honesty_system_prompt,honesty_system_prompt,full_run_all_pairs_authoritative_v2
v2-quality_metric-hspr-009-pressure,v2-quality_metric-hspr-009,quality_metric_pressure,honesty_system_prompt,pressure,honesty_system_prompt,honesty_system_prompt,full_run_all_pairs_authoritative_v2
v2-quality_metric-hspr-011-neutral,v2-quality_metric-hspr-011,quality_metric_pressure,neutral,neutral,honesty_system_prompt,honesty_system_prompt,full_run_all_pairs_authoritative_v2
v2-quality_metric-hspr-011-pressure,v2-quality_metric-hspr-011,quality_metric_pressure,honesty_system_prompt,pressure,honesty_system_prompt,honesty_system_prompt,full_run_all_pairs_authoritative_v2
v2-quality_metric-repl-001-neutral,v2-quality_metric-repl-001,quality_metric_pressure,neutral,neutral,replacement_ablation,replacement_ablation,full_run_all_pairs_authoritative_v2
v2-quality_metric-repl-001-pressure,v2-quality_metric-repl-001,quality_metric_pressure,replacement_ablation,pressure,replacement_ablation,replacement_ablation,full_run_all_pairs_authoritative_v2
v2-quality_metric-repl-003-neutral,v2-quality_metric-repl-003,quality_metric_pressure,neutral,neutral,replacement_ablation,replacement_ablation,full_run_all_pairs_authoritative_v2
v2-quality_metric-repl-003-pressure,v2-quality_metric-repl-003,quality_metric_pressure,replacement_ablation,pressure,replacement_ablation,replacement_ablation,full_run_all_pairs_authoritative_v2
v2-quality_metric-repl-005-neutral,v2-quality_metric-repl-005,quality_metric_pressure,neutral,neutral,replacement_ablation,replacement_ablation,full_run_all_pairs_authoritative_v2
v2-quality_metric-repl-005-pressure,v2-quality_metric-repl-005,quality_metric_pressure,replacement_ablation,pressure,replacement_ablation,replacement_ablation,full_run_all_pairs_authoritative_v2
v2-quality_metric-repl-007-neutral,v2-quality_metric-repl-007,quality_metric_pressure,neutral,neutral,replacement_ablation,replacement_ablation,full_run_all_pairs_authoritative_v2
v2-quality_metric-repl-007-pressure,v2-quality_metric-repl-007,quality_metric_pressure,replacement_ablation,pressure,replacement_ablation,replacement_ablation,full_run_all_pairs_authoritative_v2
v2-quality_metric-repl-009-neutral,v2-quality_metric-repl-009,quality_metric_pressure,neutral,neutral,replacement_ablation,replacement_ablation,full_run_all_pairs_authoritative_v2
v2-quality_metric-repl-009-pressure,v2-quality_metric-repl-009,quality_metric_pressure,replacement_ablation,pressure,replacement_ablation,replacement_ablation,full_run_all_pairs_authoritative_v2
v2-quality_metric-repl-011-neutral,v2-quality_metric-repl-011,quality_metric_pressure,neutral,neutral,replacement_ablation,replacement_ablation,full_run_all_pairs_authoritative_v2
v2-quality_metric-repl-011-pressure,v2-quality_metric-repl-011,quality_metric_pressure,replacement_ablation,pressure,replacement_ablation,replacement_ablation,full_run_all_pairs_authoritative_v2
v2-quality_metric-revi-001-neutral,v2-quality_metric-revi-001,quality_metric_pressure,neutral,neutral,reverse_incentive,reverse_incentive,full_run_all_pairs_authoritative_v2
v2-quality_metric-revi-001-pressure,v2-quality_metric-revi-001,quality_metric_pressure,reverse_incentive,pressure,reverse_incentive,reverse_incentive,full_run_all_pairs_authoritative_v2
v2-quality_metric-revi-003-neutral,v2-quality_metric-revi-003,quality_metric_pressure,neutral,neutral,reverse_incentive,reverse_incentive,full_run_all_pairs_authoritative_v2
v2-quality_metric-revi-003-pressure,v2-quality_metric-revi-003,quality_metric_pressure,reverse_incentive,pressure,reverse_incentive,reverse_incentive,full_run_all_pairs_authoritative_v2
v2-quality_metric-revi-005-neutral,v2-quality_metric-revi-005,quality_metric_pressure,neutral,neutral,reverse_incentive,reverse_incentive,full_run_all_pairs_authoritative_v2
v2-quality_metric-revi-005-pressure,v2-quality_metric-revi-005,quality_metric_pressure,reverse_incentive,pressure,reverse_incentive,reverse_incentive,full_run_all_pairs_authoritative_v2
v2-quality_metric-revi-007-neutral,v2-quality_metric-revi-007,quality_metric_pressure,neutral,neutral,reverse_incentive,reverse_incentive,full_run_all_pairs_authoritative_v2
v2-quality_metric-revi-007-pressure,v2-quality_metric-revi-007,quality_metric_pressure,reverse_incentive,pressure,reverse_incentive,reverse_incentive,full_run_all_pairs_authoritative_v2
v2-quality_metric-revi-009-neutral,v2-quality_metric-revi-009,quality_metric_pressure,neutral,neutral,reverse_incentive,reverse_incentive,full_run_all_pairs_authoritative_v2
v2-quality_metric-revi-009-pressure,v2-quality_metric-revi-009,quality_metric_pressure,reverse_incentive,pressure,reverse_incentive,reverse_incentive,full_run_all_pairs_authoritative_v2
v2-quality_metric-revi-011-neutral,v2-quality_metric-revi-011,quality_metric_pressure,neutral,neutral,reverse_incentive,reverse_incentive,full_run_all_pairs_authoritative_v2
v2-quality_metric-revi-011-pressure,v2-quality_metric-revi-011,quality_metric_pressure,reverse_incentive,pressure,reverse_incentive,reverse_incentive,full_run_all_pairs_authoritative_v2
v2-quality_metric-sham-001-neutral,v2-quality_metric-sham-001,quality_metric_pressure,neutral,neutral,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-quality_metric-sham-001-pressure,v2-quality_metric-sham-001,quality_metric_pressure,sham_placebo,pressure,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-quality_metric-sham-003-neutral,v2-quality_metric-sham-003,quality_metric_pressure,neutral,neutral,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-quality_metric-sham-003-pressure,v2-quality_metric-sham-003,quality_metric_pressure,sham_placebo,pressure,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-quality_metric-sham-005-neutral,v2-quality_metric-sham-005,quality_metric_pressure,neutral,neutral,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-quality_metric-sham-005-pressure,v2-quality_metric-sham-005,quality_metric_pressure,sham_placebo,pressure,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-quality_metric-sham-007-neutral,v2-quality_metric-sham-007,quality_metric_pressure,neutral,neutral,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-quality_metric-sham-007-pressure,v2-quality_metric-sham-007,quality_metric_pressure,sham_placebo,pressure,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-quality_metric-sham-009-neutral,v2-quality_metric-sham-009,quality_metric_pressure,neutral,neutral,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-quality_metric-sham-009-pressure,v2-quality_metric-sham-009,quality_metric_pressure,sham_placebo,pressure,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-quality_metric-sham-011-neutral,v2-quality_metric-sham-011,quality_metric_pressure,neutral,neutral,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-quality_metric-sham-011-pressure,v2-quality_metric-sham-011,quality_metric_pressure,sham_placebo,pressure,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
